date,replicate,shelter_trend,State,state_name
2021-03-17,1,0.24720855911847622,5,ANTIOQUIA
2021-03-18,1,0.2483891791260477,5,ANTIOQUIA
2021-03-19,1,0.24960198060562616,5,ANTIOQUIA
2021-03-20,1,0.2508459618770122,5,ANTIOQUIA
2021-03-21,1,0.2521201212600062,5,ANTIOQUIA
2021-03-22,1,0.25342345707440883,5,ANTIOQUIA
2021-03-23,1,0.2547549676400206,5,ANTIOQUIA
2021-03-24,1,0.25611365127664193,5,ANTIOQUIA
2021-03-25,1,0.2574985063040734,5,ANTIOQUIA
2021-03-26,1,0.25890846175085835,5,ANTIOQUIA
2021-03-27,1,0.26034060920921354,5,ANTIOQUIA
2021-03-28,1,0.26179005626778007,5,ANTIOQUIA
2021-03-29,1,0.26325181185635826,5,ANTIOQUIA
2021-03-30,1,0.2647208849047484,5,ANTIOQUIA
2021-03-31,1,0.26619228434275066,5,ANTIOQUIA
2021-04-01,1,0.26766101910016543,5,ANTIOQUIA
2021-04-02,1,0.2691220981067929,5,ANTIOQUIA
2021-04-03,1,0.27057053029243344,5,ANTIOQUIA
2021-04-04,1,0.27200132458688725,5,ANTIOQUIA
2021-04-05,1,0.2734094899199547,5,ANTIOQUIA
2021-04-06,1,0.2747900352214359,5,ANTIOQUIA
2021-04-07,1,0.27613796942113134,5,ANTIOQUIA
2021-04-08,1,0.27744830144884114,5,ANTIOQUIA
2021-04-09,1,0.2787160402343657,5,ANTIOQUIA
2021-04-10,1,0.2799361947075052,5,ANTIOQUIA
2021-04-11,1,0.2811037737980599,5,ANTIOQUIA
2021-04-12,1,0.28221378643583017,5,ANTIOQUIA
2021-04-13,1,0.28326124155061627,5,ANTIOQUIA
2021-04-14,1,0.2842411480722184,5,ANTIOQUIA
2021-04-15,1,0.2851485149304369,5,ANTIOQUIA
2021-04-16,1,0.2859783510550721,5,ANTIOQUIA
2021-04-17,1,0.28672566537592414,5,ANTIOQUIA
2021-04-18,1,0.2873854668227934,5,ANTIOQUIA
2021-04-19,1,0.28795276432548017,5,ANTIOQUIA
2021-04-20,1,0.2884225668137847,5,ANTIOQUIA
2021-04-21,1,0.2887898832175072,5,ANTIOQUIA
2021-04-22,1,0.28904972246644806,5,ANTIOQUIA
2021-04-23,1,0.2891970934904075,5,ANTIOQUIA
2021-04-24,1,0.28922700521918576,5,ANTIOQUIA
2021-04-25,1,0.28913451115584216,5,ANTIOQUIA
2021-04-26,1,0.288918283438889,5,ANTIOQUIA
2021-04-27,1,0.28858322626160937,5,ANTIOQUIA
2021-04-28,1,0.28813485999801813,5,ANTIOQUIA
2021-04-29,1,0.2875787050221299,5,ANTIOQUIA
2021-04-30,1,0.2869202817079594,5,ANTIOQUIA
2021-05-01,1,0.2861651104295212,5,ANTIOQUIA
2021-05-02,1,0.2853187115608301,5,ANTIOQUIA
2021-05-03,1,0.2843866054759008,5,ANTIOQUIA
2021-05-04,1,0.28337431254874784,5,ANTIOQUIA
2021-05-05,1,0.28228735315338604,5,ANTIOQUIA
2021-05-06,1,0.28113124766383,5,ANTIOQUIA
2021-05-07,1,0.2799115164540945,5,ANTIOQUIA
2021-05-08,1,0.27863367989819415,5,ANTIOQUIA
2021-05-09,1,0.2773032583701437,5,ANTIOQUIA
2021-05-10,1,0.2759257722439577,5,ANTIOQUIA
2021-05-11,1,0.274506741893651,5,ANTIOQUIA
2021-05-12,1,0.2730516876932382,5,ANTIOQUIA
2021-05-13,1,0.27156613001673396,5,ANTIOQUIA
2021-05-14,1,0.270055589238153,5,ANTIOQUIA
2021-05-15,1,0.26852558573151003,5,ANTIOQUIA
2021-05-16,1,0.2669816398708197,5,ANTIOQUIA
2021-05-17,1,0.2654292720300967,5,ANTIOQUIA
2021-05-18,1,0.26387400258335575,5,ANTIOQUIA
2021-05-19,1,0.2623213519046115,5,ANTIOQUIA
2021-05-20,1,0.26077684036787857,5,ANTIOQUIA
2021-05-21,1,0.2592459883471718,5,ANTIOQUIA
2021-05-22,1,0.2577343162165057,5,ANTIOQUIA
2021-05-23,1,0.2562473443498951,5,ANTIOQUIA
2021-05-24,1,0.2547905931213546,5,ANTIOQUIA
2021-05-25,1,0.25336958125718406,5,ANTIOQUIA
2021-05-26,1,0.25198842136500493,5,ANTIOQUIA
2021-05-27,1,0.250647257531171,5,ANTIOQUIA
2021-05-28,1,0.24934553871232462,5,ANTIOQUIA
2021-05-29,1,0.24808271386510822,5,ANTIOQUIA
2021-05-30,1,0.24685823194616427,5,ANTIOQUIA
2021-05-31,1,0.24567154191213517,5,ANTIOQUIA
2021-06-01,1,0.24452209271966327,5,ANTIOQUIA
2021-06-02,1,0.24340933332539105,5,ANTIOQUIA
2021-06-03,1,0.2423327126859609,5,ANTIOQUIA
2021-06-04,1,0.24129167975801524,5,ANTIOQUIA
2021-06-05,1,0.24028568349819648,5,ANTIOQUIA
2021-06-06,1,0.23931417286314705,5,ANTIOQUIA
2021-06-07,1,0.23837659680950934,5,ANTIOQUIA
2021-06-08,1,0.2849668851527109,5,ANTIOQUIA
2021-06-09,1,0.2839212531276465,5,ANTIOQUIA
2021-06-10,1,0.28291435884418886,5,ANTIOQUIA
2021-06-11,1,0.2819455410503089,5,ANTIOQUIA
2021-06-12,1,0.28101413849397744,5,ANTIOQUIA
2021-06-13,1,0.2801194899231655,5,ANTIOQUIA
2021-06-14,1,0.2792609340858439,5,ANTIOQUIA
2021-06-15,1,0.27843780972998355,5,ANTIOQUIA
2021-06-16,1,0.2776494556035553,5,ANTIOQUIA
2021-06-17,1,0.2768952104545302,5,ANTIOQUIA
2021-06-18,1,0.2761744130308789,5,ANTIOQUIA
2021-06-19,1,0.27548640208057257,5,ANTIOQUIA
2021-06-20,1,0.27483051635158195,5,ANTIOQUIA
